,index_content,word,nature,content_type,index_word
48068,1565,降价,n,neg,3
48071,1565,消费者,n,neg,4
48073,1565,公平,n,neg,5
48075,1566,预约,v,neg,1
48076,1566,昨天,t,neg,2
48077,1566,上门,ns,neg,3
48088,1566,安装,v,neg,4
48090,1566,送上来,v,neg,5
48092,1566,走,v,neg,6
48096,1567,两个,m,neg,1
48098,1567,洗,v,neg,2
48101,1567,海尔,nrt,neg,3
48103,1567,差,a,neg,4
48107,1568,收到,v,neg,1
48108,1568,花洒,nr,neg,2
48110,1568,混,n,neg,3
48111,1568,水阀,n,neg,4
48112,1568,组件,n,neg,5
48115,1568,客服,n,neg,6
48117,1568,补发,v,neg,7
48121,1568,没收,v,neg,8
48123,1568,配件,n,neg,9
48124,1569,送货,v,neg,1
48125,1569,速度,n,neg,2
48128,1569,安装,v,neg,3
48129,1569,速度,n,neg,4
48132,1569,卫生间,n,neg,5
48136,1569,太,d,neg,6
48137,1569,占,v,neg,7
48138,1569,地方,n,neg,8
48139,1570,不好,d,neg,1
48141,1570,此物,r,neg,2
48143,1570,奇葩,n,neg,3
48146,1570,都用,n,neg,4
48148,1570,插座,n,neg,5
48151,1570,款用,v,neg,6
48153,1570,插座,n,neg,7
48156,1570,烧水,n,neg,8
48159,1570,半小时,b,neg,9
48161,1570,烧水,n,neg,10
48162,1570,太慢,a,neg,11
48165,1570,老款,n,neg,12
48169,1570,慢,a,neg,13
48172,1570,失望,v,neg,14
48174,1570,想买,v,neg,15
48181,1571,图,n,neg,1
48183,1571,两根,m,neg,2
48187,1571,螺母,n,neg,3
48191,1571,小厨,n,neg,4
48192,1571,宝,nr,neg,5
48194,1571,配件,n,neg,6
48199,1571,一根,m,neg,7
48201,1571,螺母,n,neg,8
48210,1571,慎重,a,neg,9
48212,1572,辣鸡,n,neg,1
48214,1572,两条,m,neg,2
48216,1572,几个,m,neg,3
48217,1572,接头,v,neg,4
48218,1572,一百多,m,neg,5
48223,1572,装,v,neg,6
48224,1572,不好,d,neg,7
48227,1572,冷水,n,neg,8
48229,1572,打电话,l,neg,9
48231,1572,问,v,neg,10
48233,1572,挂机,n,neg,11
48236,1572,售后,n,neg,12
48243,1572,东西,ns,neg,13
48246,1573,不好,d,neg,1
48249,1573,好不好,l,neg,2
48251,1573,产品,n,neg,3
48252,1573,不好,d,neg,4
48254,1573,买回来,l,neg,5
48260,1573,客服,n,neg,6
48262,1573,客服,n,neg,7
48265,1573,安排,v,neg,8
48266,1573,人员,n,neg,9
48268,1573,维修,v,neg,10
48270,1573,客服,n,neg,11
48271,1573,人员,n,neg,12
48273,1573,推脱,v,neg,13
48276,1573,推脱,v,neg,14
48278,1573,没想到,l,neg,15
48282,1573,牌子,n,neg,16
48285,1573,假,a,neg,17
48291,1573,伤心,n,neg,18
48293,1573,购物,n,neg,19
48299,1573,商品,n,neg,20
48305,1573,慎重,a,neg,21
48307,1573,慎重,a,neg,22
48310,1574,物流,n,neg,1
48311,1574,一级,m,neg,2
48312,1574,棒,zg,neg,3
48315,1574,售后,n,neg,4
48317,1574,鬼,n,neg,5
48319,1574,打电话,l,neg,6
48320,1574,催,zg,neg,7
48321,1574,两天,m,neg,8
48322,1574,安装,v,neg,9
48324,1574,每次,r,neg,10
48325,1574,打电话,l,neg,11
48328,1574,没收,v,neg,12
48330,1574,预约,v,neg,13
48333,1574,每次,r,neg,14
48334,1574,客服,n,neg,15
48337,1574,录音,n,neg,16
48341,1574,不行,v,neg,17
48343,1574,加热,v,neg,18
48344,1574,速度,n,neg,19
48345,1574,巨慢,a,neg,20
48348,1574,洗澡,v,neg,21
48350,1574,睡着,v,neg,22
48359,1574,申请,v,neg,23
48360,1574,退货,v,neg,24
48364,1574,安装,v,neg,25
48367,1574,本来,t,neg,26
48373,1574,史密斯,nr,neg,27
48375,1575,厂家,n,neg,1
48378,1575,扯,v,neg,2
48384,1575,包装箱,n,neg,3
48385,1575,以内,f,neg,4
48387,1575,材料,n,neg,5
48388,1575,安装,v,neg,6
48390,1575,收费,n,neg,7
48392,1575,包装箱,n,neg,8
48395,1575,管子,n,neg,9
48396,1575,管件,n,neg,10
48399,1575,自行,r,neg,11
48400,1575,购买,v,neg,12
48402,1575,一点,m,neg,13
48405,1575,人性化,n,neg,14
48410,1575,掏钱,v,neg,15
48412,1575,管件,n,neg,16
48415,1575,海尔,nrt,neg,17
48416,1575,至少,d,neg,18
48418,1575,米,q,neg,19
48419,1575,以内,f,neg,20
48420,1575,免费,vn,neg,21
48421,1575,安装,v,neg,22
48422,1576,太,d,neg,1
48423,1576,辣,v,neg,2
48424,1576,鸡,n,neg,3
48427,1576,烧水,n,neg,4
48428,1576,慢不,d,neg,5
48431,1576,烧好,v,neg,6
48436,1576,热水,n,neg,7
48439,1576,体验,n,neg,8
48440,1576,差,a,neg,9
48442,1576,爆,v,neg,10
48443,1577,安装,v,neg,1
48444,1577,人员,n,neg,2
48446,1577,售后,n,neg,3
48447,1577,合伙,n,neg,4
48448,1577,坑,n,neg,5
48449,1577,买家,n,neg,6
48450,1577,钱,n,neg,7
48452,1577,辅材,n,neg,8
48454,1577,黑,a,neg,9
48455,1577,安装,v,neg,10
48456,1577,人员,n,neg,11
48458,1577,售后,n,neg,12
48461,1577,客服,n,neg,13
48462,1577,辅,vn,neg,14
48463,1577,材能,n,neg,15
48466,1577,报出,v,neg,16
48467,1577,三个,m,neg,17
48468,1577,价格,n,neg,18
48470,1577,投诉,v,neg,19
48473,1577,小时,n,neg,20
48475,1577,答复,v,neg,21
48477,1577,石沉大海,nr,neg,22
48479,1577,三天,m,neg,23
48483,1577,地上,s,neg,24
48484,1577,扔,v,neg,25
48488,1577,垃圾,n,neg,26
48490,1577,没买,v,neg,27
48494,1577,免费,vn,neg,28
48496,1577,买完,v,neg,29
48498,1577,全,a,neg,30
48500,1577,收费,n,neg,31
48502,1577,想,v,neg,32
48503,1577,一百,m,neg,33
48505,1577,安装,v,neg,34
48508,1577,点,m,neg,35
48509,1577,奔,v,neg,36
48511,1577,两百,m,neg,37
48512,1577,起步,d,neg,38
48513,1577,走,v,neg,39
48515,1577,千万别,i,neg,40
48517,1577,坑,n,neg,41
48521,1577,做工,v,neg,42
48522,1577,垃圾,n,neg,43
48524,1577,要死,v,neg,44
48526,1577,少,a,neg,45
48527,1577,东西,ns,neg,46
48531,1577,图,n,neg,47
48533,1577,遥控器,n,neg,48
48534,1577,按键,n,neg,49
48535,1577,不好,d,neg,50
48538,1577,冷热水,n,neg,51
48539,1577,阀,n,neg,52
48541,1577,扳手,n,neg,53
48544,1577,真,d,neg,54
48545,1577,想,v,neg,55
48546,1577,骂娘,n,neg,56
48547,1578,免费,vn,neg,1
48548,1578,安装,v,neg,2
48550,1578,师傅,nr,neg,3
48554,1578,装,v,neg,4
48556,1578,楼,n,neg,5
48562,1578,装,v,neg,6
48564,1578,楼,n,neg,7
48576,1579,管子,n,neg,1
48578,1579,长,a,neg,2
48580,1579,安装,v,neg,3
48581,1579,时,ng,neg,4
48584,1579,一米,m,neg,5
48588,1579,舒服,a,neg,6
48590,1580,很差,a,neg,1
48593,1580,购物,n,neg,2
48594,1580,体验,n,neg,3
48596,1580,合作,vn,neg,4
48597,1580,售后,n,neg,5
48599,1580,差到家,l,neg,6
48602,1580,日,m,neg,7
48604,1580,过后,t,neg,8
48608,1580,合作,vn,neg,9
48609,1580,售后,n,neg,10
48611,1580,电话,n,neg,11
48613,1580,约,d,neg,12
48615,1580,日,m,neg,13
48616,1580,下午,t,neg,14
48617,1580,来家,n,neg,15
48618,1580,安装,v,neg,16
48621,1580,日,m,neg,17
48622,1580,下午,t,neg,18
48623,1580,点,m,neg,19
48625,1580,致电,v,neg,20
48627,1580,售后服务,l,neg,21
48628,1580,点,m,neg,22
48632,1580,回复,v,neg,23
48636,1580,查,v,neg,24
48638,1580,预约,v,neg,25
48640,1580,昨天,t,neg,26
48643,1580,死,v,neg,27
48647,1580,瞎,v,neg,28
48651,1580,找,v,neg,29
48654,1580,合作,vn,neg,30
48655,1580,网点,n,neg,31
48660,1580,产品,n,neg,32
48663,1580,只管,c,neg,33
48664,1580,卖,v,neg,34
48666,1580,服务,vn,neg,35
48668,1580,屎,n,neg,36
48669,1581,购买,v,neg,1
48672,1581,几天,m,neg,2
48682,1581,不上,d,neg,3
48683,1581,安装,v,neg,4
48684,1581,师傅,nr,neg,5
48693,1581,恼火,v,neg,6
48697,1582,最差,a,neg,1
48701,1582,保温,n,neg,2
48702,1582,效果,n,neg,3
48704,1582,差,a,neg,4
48705,1583,安装,v,neg,1
48706,1583,人员,n,neg,2
48708,1583,钻孔,n,neg,3
48709,1583,时,ng,neg,4
48710,1583,钻到,v,neg,5
48711,1583,电线,n,neg,6
48712,1583,导致,v,neg,7
48713,1583,跳闸,v,neg,8
48715,1583,物业,n,neg,9
48717,1583,电工,n,neg,10
48718,1583,检查,vn,neg,11
48720,1583,告知,v,neg,12
48721,1583,电钻,n,neg,13
48724,1583,开关,v,neg,14
48725,1583,正上方,f,neg,15
48726,1583,的的,u,neg,16
48727,1583,电线,n,neg,17
48731,1583,打开,v,neg,18
48732,1583,电源,n,neg,19
48736,1583,跳闸,v,neg,20
48739,1583,电工,n,neg,21
48740,1583,告知,v,neg,22
48743,1583,时间,n,neg,23
48744,1583,久,a,neg,24
48749,1583,短路,n,neg,25
48753,1583,新房子,n,neg,26
48758,1583,办法,n,neg,27
48760,1583,墙,n,neg,28
48761,1583,打掉,v,neg,29
48763,1583,修,v,neg,30
48764,1583,电线,n,neg,31
48767,1583,先,d,neg,32
48769,1583,玻璃胶,n,neg,33
48771,1583,孔,n,neg,34
48772,1583,堵上,v,neg,35
48775,1583,后续,v,neg,36
48778,1583,位置,v,neg,37
48780,1583,短路,n,neg,38
48782,1583,维修,v,neg,39
48791,1583,维修,v,neg,40
48792,1583,费用,n,neg,41
48795,1584,刚下,d,neg,1
48796,1584,完单,a,neg,2
48801,1584,电话,n,neg,3
48808,1584,客服,n,neg,4
48809,1584,修改,v,neg,5
48812,1584,修改,v,neg,6
48813,1584,成功,a,neg,7
48817,1584,号,q,neg,8
48820,1584,订单,n,neg,9
48822,1584,号,m,neg,10
48825,1584,送到,v,neg,11
48827,1584,半个,m,neg,12
48828,1584,月,m,neg,13
48831,1584,中途,b,neg,14
48835,1584,不上,v,neg,15
48841,1584,收到,v,neg,16
48842,1584,商品,n,neg,17
48847,1584,电话,n,neg,18
48851,1584,留错,v,neg,19
48855,1584,客服,n,neg,20
48866,1584,肯定,v,neg,21
48867,1584,投诉,v,neg,22
48872,1584,一点点,m,neg,23
48874,1584,失误,v,neg,24
48876,1584,导致,v,neg,25
48878,1584,晚,t,neg,26
48879,1584,收到,v,neg,27
48881,1584,星期,t,neg,28
48882,1585,不怎么样,l,neg,1
48884,1586,本来,t,neg,1
48887,1586,高高兴兴,ns,neg,2
48890,1586,装,v,neg,3
48893,1586,加热,v,neg,4
48896,1586,开,v,neg,5
48897,1586,热水,n,neg,6
48899,1586,热水,n,neg,7
48903,1586,醉,v,neg,8
48907,1586,情况,n,neg,9
48908,1587,安装,v,neg,1
48909,1587,师傅,nr,neg,2
48910,1587,太,d,neg,3
48911,1587,坑人,n,neg,4
48914,1587,安装,v,neg,5
48919,1587,收费,n,neg,6
48926,1587,安装,v,neg,7
48932,1587,一大堆,m,neg,8
48933,1587,乱七八糟,i,neg,9
48935,1587,材料费,n,neg,10
48938,1587,价格,n,neg,11
48940,1587,特别,d,neg,12
48941,1587,高,a,neg,13
48945,1587,啥意思,n,neg,14
48948,1587,明摆着,l,neg,15
48949,1587,坑人,n,neg,16
48953,1587,差劲,n,neg,17
48956,1587,购物,n,neg,18
48961,1587,失望,v,neg,19
48966,1587,东西,ns,neg,20
48968,1587,慎重,a,neg,21
48971,1587,安装费,n,neg,22
48972,1587,太,d,neg,23
48973,1587,坑人,n,neg,24
48977,1587,免费,vn,neg,25
48978,1587,安装,v,neg,26
48982,1587,变相,n,neg,27
48984,1587,收,n,neg,28
48985,1587,材料费,n,neg,29
48987,1587,材料费,n,neg,30
48989,1587,市场,n,neg,31
48991,1587,贵,a,neg,32
48997,1587,机器,n,neg,33
48998,1587,花,v,neg,34
49001,1587,安装费,n,neg,35
49005,1587,安装,v,neg,36
49008,1587,插座,n,neg,37
49010,1587,真心,d,neg,38
49011,1587,感觉,n,neg,39
49014,1587,坑,n,neg,40
49020,1588,实体店,n,neg,1
49024,1588,打电话,l,neg,2
49025,1588,安装,v,neg,3
49027,1589,品牌,n,neg,1
49028,1589,产品,n,neg,2
49030,1589,肯定,v,neg,3
49034,1589,关键,n,neg,4
49036,1589,安装,v,neg,5
49037,1589,师傅,nr,neg,6
49038,1589,太,d,neg,7
49039,1589,势利眼,n,neg,8
49043,1589,提前准备,v,neg,9
49047,1589,配件,n,neg,10
49049,1589,安装,v,neg,11
49050,1589,师傅,nr,neg,12
49054,1589,态度,n,neg,13
49061,1589,安装,v,neg,14
49064,1589,态度,n,neg,15
49066,1589,差,a,neg,16
49068,1589,专业,n,neg,17
49069,1589,五金店,nz,neg,18
49070,1589,配,v,neg,19
49072,1589,三通,nz,neg,20
49074,1589,接口,v,neg,21
49076,1589,安装,v,neg,22
49077,1589,师傅,nr,neg,23
49078,1589,随便,d,neg,24
49080,1589,装,n,neg,25
49082,1589,水,n,neg,26
49083,1589,胶布,v,neg,27
49085,1589,弄,v,neg,28
49087,1589,一点点,m,neg,29
49089,1589,拧,v,neg,30
49092,1589,拧紧,v,neg,31
49094,1589,安装,v,neg,32
49097,1589,漏水,n,neg,33
49101,1589,没用,v,neg,34
49111,1589,东西,ns,neg,35
49113,1589,漏水,n,neg,36
49119,1589,弄,v,neg,37
49121,1589,水,n,neg,38
49122,1589,胶布,v,neg,39
49126,1589,锁紧,v,neg,40
49130,1589,点点,n,neg,41
49132,1589,水,n,neg,42
49137,1589,出手,v,neg,43
49141,1589,拆下来,v,neg,44
49142,1589,安装,v,neg,45
49149,1589,专业,n,neg,46
49152,1589,装,v,neg,47
49157,1589,垃圾,n,neg,48
49158,1589,师傅,nr,neg,49
49159,1589,专业,n,neg,50
49161,1589,最起码,l,neg,51
49162,1589,哥装,n,neg,52
49164,1589,不漏水,i,neg,53
49166,1589,反正,d,neg,54
49167,1589,配件,n,neg,55
49172,1589,赚钱,v,neg,56
49176,1589,随便,d,neg,57
49178,1589,态度,n,neg,58
49181,1589,黑心,n,neg,59
49183,1589,垃圾,n,neg,60
49185,1589,打电话,l,neg,61
49186,1589,投诉,v,neg,62
49187,1589,安装,v,neg,63
49188,1589,师傅,nr,neg,64
49192,1589,一张,m,neg,65
49193,1589,遥控器,n,neg,66
49194,1589,支架,n,neg,67
49196,1589,图,n,neg,68
49199,1589,装个,b,neg,69
49200,1589,遥控器,n,neg,70
49202,1589,装,v,neg,71
49203,1589,歪,v,neg,72
49206,1589,孔,n,neg,73
49210,1589,到位,v,neg,74
49212,1589,螺丝,n,neg,75
49213,1589,拧,v,neg,76
49214,1589,不到,v,neg,77
49215,1589,低,a,neg,78
49217,1589,硬,a,neg,79
49218,1589,锤,ng,neg,80
49221,1589,个个,r,neg,81
49222,1589,螺丝,n,neg,82
49223,1589,不紧,d,neg,83
49225,1589,导致,v,neg,84
49226,1589,歪,v,neg,85
49229,1589,多丑,m,neg,86
49231,1590,服务,vn,neg,1
49233,1590,不好,d,neg,2
49235,1590,相关,v,neg,3
49236,1590,站点,n,neg,4
49239,1590,安装,v,neg,5
49243,1590,总共,b,neg,6
49244,1590,预计,vn,neg,7
49245,1590,打电话,l,neg,8
49247,1590,协商,n,neg,9
49250,1590,爱理不理,l,neg,10
49251,1590,一拖再拖,l,neg,11
49257,1590,退货,v,neg,12
49260,1590,找,v,neg,13
49261,1590,安装,v,neg,14
49262,1590,人员,n,neg,15
49263,1590,话费,n,neg,16
49264,1590,多元,m,neg,17
49265,1590,安装,v,neg,18
49266,1590,费用,n,neg,19
49268,1590,打电话,l,neg,20
49269,1590,问,n,neg,21
49273,1590,找,v,neg,22
49275,1590,安装,v,neg,23
49276,1590,人员,n,neg,24
49280,1590,退回,v,neg,25
49282,1590,安装,v,neg,26
49283,1590,费用,n,neg,27
49285,1590,态度,n,neg,28
49287,1590,恶劣,a,neg,29
49293,1590,安装,v,neg,30
49294,1590,人员,n,neg,31
49298,1590,相关,v,neg,32
49300,1590,售后服务,l,neg,33
49303,1590,差,a,neg,34
49305,1590,购物,n,neg,35
49307,1590,建议,n,neg,36
49310,1590,选择,v,neg,37
49315,1590,相关,v,neg,38
49316,1590,售后,n,neg,39
49318,1590,保障,v,neg,40
49321,1591,免费,vn,neg,1
49322,1591,安装,v,neg,2
49323,1592,好用,v,neg,1
49325,1592,的说,u,neg,2
49327,1592,材料费,n,neg,3
49328,1592,贵,a,neg,4
49330,1592,接受,v,neg,5
49335,1592,免费,vn,neg,6
49336,1592,安装,v,neg,7
49339,1592,收费,n,neg,8
49343,1592,安装费,n,neg,9
49352,1592,装完,v,neg,10
49354,1592,算账,v,neg,11
49355,1592,心,n,neg,12
49357,1592,凉,v,neg,13
49360,1592,太贵,nr,neg,14
49365,1592,发誓,v,neg,15
49369,1592,产品,n,neg,16
49374,1592,建议,n,neg,17
49383,1592,坑,n,neg,18
49386,1592,坑人,n,neg,19
49391,1593,售后,n,neg,1
49394,1593,管件,n,neg,2
49399,1593,保修,v,neg,3
49405,1593,售后,n,neg,4
49410,1593,安装,v,neg,5
49411,1593,前,f,neg,6
49415,1593,自备,v,neg,7
49417,1593,管件,n,neg,8
49421,1593,金属,n,neg,9
49425,1593,理解,v,neg,10
49428,1593,不好意思,a,neg,11
49432,1593,产品,n,neg,12
49438,1593,售后,n,neg,13
49440,1593,安装,v,neg,14
49441,1593,师傅,nr,neg,15
49446,1593,只能,v,neg,16
49452,1593,安装,v,neg,17
49453,1593,中,f,neg,18
49455,1593,自备,v,neg,19
49456,1593,角阀,n,neg,20
49459,1593,两个,m,neg,21
49461,1593,材质,n,neg,22
49462,1593,全铜,n,neg,23
49464,1593,售后,n,neg,24
49466,1593,费用,n,neg,25
49471,1593,售后,n,neg,26
49472,1593,所带,n,neg,27
49473,1593,管件,n,neg,28
49478,1593,活接,v,neg,29
49480,1593,两个,m,neg,30
49481,1593,弯头,v,neg,31
49485,1593,安装,v,neg,32
49488,1593,试水,n,neg,33
49493,1593,温度,n,neg,34
49498,1593,一分钟,m,neg,35
49499,1593,一度,mq,neg,36
49501,1593,速度,n,neg,37
49504,1593,安装,v,neg,38
49506,1593,后个,r,neg,39
49507,1593,小时,n,neg,40
49509,1593,角阀,n,neg,41
49510,1593,处,v,neg,42
49512,1593,漏水,n,neg,43
49515,1593,售后,n,neg,44
49516,1593,电话,n,neg,45
49519,1593,情况,n,neg,46
49521,1593,售后,n,neg,47
49522,1593,答复,v,neg,48
49524,1593,不好意思,a,neg,49
49528,1593,角阀,n,neg,50
49531,1593,自购,v,neg,51
49536,1593,负责,v,neg,52
49537,1593,售后,n,neg,53
49540,1593,上门,ns,neg,54
49541,1593,维修,v,neg,55
49544,1593,上门,ns,neg,56
49545,1593,费,v,neg,57
49552,1593,产品,n,neg,58
49556,1593,外行,n,neg,59
49558,1593,产品,n,neg,60
49564,1593,刚刚,d,neg,61
49565,1593,安装,v,neg,62
49568,1593,机器,n,neg,63
49572,1593,上门,ns,neg,64
49579,1593,原因,n,neg,65
49584,1593,怼,g,neg,66
49587,1593,客户,n,neg,67
49589,1593,合适,a,neg,68
49599,1593,小时,n,neg,69
49603,1593,将角阀,n,neg,70
49604,1593,拆开,v,neg,71
49607,1593,生料,n,neg,72
49610,1593,缠好,a,neg,73
49612,1593,拧上,v,neg,74
49613,1593,角阀,n,neg,75
49615,1593,开水,v,neg,76
49616,1593,测试,vn,neg,77
49625,1593,售后,n,neg,78
49630,1593,学,v,neg,79
49632,1593,一招,m,neg,80
49634,1593,谢谢,nr,neg,81
49635,1593,售后,n,neg,82
49639,1593,谢谢你们,nr,neg,83
49642,1593,当天,t,neg,84
49643,1593,下午,t,neg,85
49646,1593,电话,n,neg,86
49648,1593,第二天,m,neg,87
49649,1593,售后,n,neg,88
49651,1593,上门,ns,neg,89
49654,1593,修好,v,neg,90
49659,1593,售后,n,neg,91
49660,1593,干吗,v,neg,92
49667,1593,事后,t,neg,93
49669,1593,想,v,neg,94
49674,1593,安装,v,neg,95
49684,1593,售后,n,neg,96
49685,1593,技术,n,neg,97
49686,1593,不过关,l,neg,98
49690,1593,外行,n,neg,99
49696,1594,看着,v,neg,1
49697,1594,样子,n,neg,2
49698,1594,挺不错,i,neg,3
49704,1594,效果,n,neg,4
49705,1594,不太好,v,neg,5
49707,1594,保温,n,neg,6
49708,1594,性,n,neg,7
49710,1594,差,a,neg,8
49713,1594,春天,t,neg,9
49715,1594,只够,v,neg,10
49718,1594,洗澡,v,neg,11
49721,1594,第二个,m,neg,12
49722,1594,洗,v,neg,13
49725,1594,水,n,neg,14
49727,1594,凉,v,neg,15
49730,1595,商品,n,neg,1
49731,1595,加热,v,neg,2
49732,1595,速度,n,neg,3
49733,1595,超级,b,neg,4
49734,1595,慢,a,neg,5
49737,1595,每次,r,neg,6
49738,1595,洗浴,v,neg,7
49740,1595,预约,v,neg,8
49743,1595,热水,n,neg,9
49745,1595,水温,n,neg,10
49747,1595,升不,v,neg,11
49750,1595,表面,n,neg,12
49751,1595,黑色,n,neg,13
49753,1595,面板,n,neg,14
49756,1595,几天,m,neg,15
49760,1595,皮,n,neg,16
49770,1595,质量,n,neg,17
49775,1595,功能,n,neg,18
49776,1595,低端,n,neg,19
49778,1595,加热,v,neg,20
49779,1595,速度,n,neg,21
49780,1595,实在,v,neg,22
49781,1595,太慢,a,neg,23
49784,1595,安装,v,neg,24
49786,1595,软管,n,neg,25
49788,1595,漏水,n,neg,26
49791,1595,希望,v,neg,27
49792,1595,售后,n,neg,28
49796,1596,安装,v,neg,1
49799,1596,神坑,n,neg,2
49801,1596,一根,m,neg,3
49802,1596,管子,n,neg,4
49805,1596,长,a,neg,5
49810,1597,花洒,nr,neg,1
49811,1597,一点,m,neg,2
49813,1597,不好,d,neg,3
49814,1597,全,a,neg,4
49816,1597,塑料,n,neg,5
49827,1597,一百多块,m,neg,6
49829,1597,希望,v,neg,7
49830,1597,要买,v,neg,8
49832,1597,朋友,n,neg,9
49834,1597,逛买,v,neg,10
49837,1597,零件,mq,neg,11
49842,1597,晕死,v,neg,12
49853,1598,东西,ns,neg,1
49861,1598,满意,v,neg,2
49868,1598,降价,n,neg,3
49870,1598,降价,n,neg,4
49878,1598,客服,n,neg,5
49879,1598,沟通,v,neg,6
49881,1598,客服,n,neg,7
49882,1598,说话,v,neg,8
49885,1598,说不清楚,l,neg,9
49893,1598,送,v,neg,10
49895,1598,三天,m,neg,11
49898,1598,送到,v,neg,12
49899,1598,家,q,neg,13
49902,1598,催,v,neg,14
49910,1598,送,v,neg,15
49912,1598,打电话,l,neg,16
49913,1598,凶,a,neg,17
49915,1598,一顿,m,neg,18
49918,1598,弄,v,neg,19
49920,1598,家装,n,neg,20
49924,1598,烧,v,neg,21
49926,1598,水,n,neg,22
49929,1598,两个,m,neg,23
49930,1598,小时,n,neg,24
49932,1598,没烧,v,neg,25
49935,1598,感觉,n,neg,26
49940,1598,热,a,neg,27
49941,1598,水壶,n,neg,28
49946,1598,烧水,n,neg,29
49949,1598,送,v,neg,30
49951,1598,混,n,neg,31
49952,1598,水阀,n,neg,32
49955,1598,坏,a,neg,33
49958,1598,热水,n,neg,34
49961,1598,特别,d,neg,35
49963,1598,少,n,neg,36
49966,1598,客服,n,neg,37
49967,1598,沟通,v,neg,38
49969,1598,客服,n,neg,39
49974,1598,水压,n,neg,40
49980,1598,检查,vn,neg,41
49982,1598,一遍,m,neg,42
49985,1598,发现,v,neg,43
49986,1598,混,v,neg,44
49987,1598,水阀,n,neg,45
49989,1598,坏,a,neg,46
49994,1598,办法,n,neg,47
50000,1598,混,n,neg,48
50001,1598,水阀,n,neg,49
50003,1598,真的,d,neg,50
50005,1598,炒,v,neg,51
50006,1598,鸡,n,neg,52
50007,1598,恶心,n,neg,53
50010,1598,购物,n,neg,54
50017,1598,家电,j,neg,55
50023,1598,手机,n,neg,56
50025,1598,发现,v,neg,57
50027,1598,好多好多,m,neg,58
50030,1598,屏幕,n,neg,59
50032,1598,白点,n,neg,60
50038,1598,真的,d,neg,61
50041,1598,贪小便宜,i,neg,62
50043,1598,吃大亏,l,neg,63
50044,1599,耍,v,neg,1
50046,1599,姐姐,n,neg,2
50049,1599,拜,v,neg,3
50052,1599,装,v,neg,4
50059,1599,安装,v,neg,5
50060,1599,技术,n,neg,6
50063,1599,收费,n,neg,7
50064,1599,块钱,n,neg,8
50065,1599,安装费,n,neg,9
50069,1599,病,n,neg,10
50072,1599,线,n,neg,11
50074,1599,安装,v,neg,12
50080,1599,差,a,neg,13
50081,1599,评,n,neg,14
50083,1600,昨晚,t,neg,1
50085,1600,墙上,s,neg,2
50086,1600,掉,v,neg,3
50091,1600,安装,v,neg,4
50095,1600,售后服务,l,neg,5
50096,1600,电话,n,neg,6
50099,1600,敷衍,v,neg,7
50102,1600,产品,n,neg,8
50107,1600,品牌,n,neg,9
50111,1600,失望,v,neg,10
50113,1601,产品,n,neg,1
50117,1601,毛病,n,neg,2
50120,1601,安装,v,neg,3
50121,1601,时,ng,neg,4
50122,1601,收,v,neg,5
50125,1601,配件,n,neg,6
50126,1601,费,v,neg,7
50128,1601,天,q,neg,8
50131,1601,娘,n,neg,9
50133,1601,机器,n,neg,10
50135,1601,多点,m,neg,11
50137,1601,配件,n,neg,12
50138,1601,费,v,neg,13
50140,1601,额外,b,neg,14
50141,1601,加收,v,neg,15
50142,1601,接近,v,neg,16
50148,1601,实体店,n,neg,17
50149,1601,购买,v,neg,18
50154,1601,坑,n,neg,19
50157,1602,买完,v,neg,1
50159,1602,降,v,neg,2
50161,1602,块,q,neg,3
50163,1602,太坑,n,neg,4
50166,1602,差,a,neg,5
50167,1602,评,n,neg,6
50169,1603,不好,d,neg,1
50171,1603,配件,n,neg,2
50172,1603,全,a,neg,3
50174,1603,塑料,n,neg,4
50178,1604,坑,n,neg,1
50180,1604,烧水,n,neg,2
50181,1604,太,d,neg,3
50185,1604,效率,n,neg,4
50186,1604,太,d,neg,5
50187,1604,低,a,neg,6
50190,1604,安装费,n,neg,7
50192,1604,贵,a,neg,8
50196,1604,两天,m,neg,9
50198,1604,掉价,v,neg,10
50199,1605,水流,n,neg,1
50200,1605,很小,a,neg,2
50202,1605,降温,n,neg,3
50207,1605,产品,n,neg,4
50209,1605,东西,ns,neg,5
50212,1605,买完,v,neg,6
50214,1605,降价,n,neg,7
50216,1605,太,d,neg,8
50217,1605,麻烦,an,neg,9
50219,1605,懒得,v,neg,10
50220,1605,退,v,neg,11
50223,1605,建议,n,neg,12
50224,1605,购买,v,neg,13
50229,1605,实体店,n,neg,14
50234,1605,安装,v,neg,15
50235,1605,收费,n,neg,16
50240,1605,段时间,nr,neg,17
50242,1605,追评,v,neg,18
50245,1606,配件,n,neg,1
50246,1606,不齐,d,neg,2
